"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GRC","Greece","T_HRSAV","Average hours worked per person employed","2015Y","Index","2004","2004","IDX","Index","0","Units","2015_100","2015=100",102.015504,,
"GRC","Greece","T_HRSAV","Average hours worked per person employed","2015Y","Index","2005","2005","IDX","Index","0","Units","2015_100","2015=100",104.651163,,
"GRC","Greece","T_HRSAV","Average hours worked per person employed","2015Y","Index","2006","2006","IDX","Index","0","Units","2015_100","2015=100",104.134367,,
"GRC","Greece","T_HRSAV","Average hours worked per person employed","2015Y","Index","2007","2007","IDX","Index","0","Units","2015_100","2015=100",103.410853,,
"GRC","Greece","T_HRSAV","Average hours worked per person employed","2015Y","Index","2008","2008","IDX","Index","0","Units","2015_100","2015=100",103.204134,,
"GRC","Greece","T_HRSAV","Average hours worked per person employed","2015Y","Index","2009","2009","IDX","Index","0","Units","2015_100","2015=100",101.963824,,
"GRC","Greece","T_HRSAV","Average hours worked per person employed","2015Y","Index","2010","2010","IDX","Index","0","Units","2015_100","2015=100",99.793282,,
"GRC","Greece","T_HRSAV","Average hours worked per person employed","2015Y","Index","2011","2011","IDX","Index","0","Units","2015_100","2015=100",100.775194,,
"GRC","Greece","T_HRSAV","Average hours worked per person employed","2015Y","Index","2012","2012","IDX","Index","0","Units","2015_100","2015=100",102.842377,,
"GRC","Greece","T_HRSAV","Average hours worked per person employed","2015Y","Index","2013","2013","IDX","Index","0","Units","2015_100","2015=100",103.204134,,
"GRC","Greece","T_HRSAV","Average hours worked per person employed","2015Y","Index","2014","2014","IDX","Index","0","Units","2015_100","2015=100",100.723514,,
"GRC","Greece","T_HRSAV","Average hours worked per person employed","2015Y","Index","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"GRC","Greece","T_HRSAV","Average hours worked per person employed","2015Y","Index","2016","2016","IDX","Index","0","Units","2015_100","2015=100",100.413437,,
"GRC","Greece","T_HRSAV","Average hours worked per person employed","2015Y","Index","2017","2017","IDX","Index","0","Units","2015_100","2015=100",100.620155,,
"GRC","Greece","T_HRSAV","Average hours worked per person employed","2015Y","Index","2018","2018","IDX","Index","0","Units","2015_100","2015=100",101.550388,,
"GRC","Greece","T_HRSAV","Average hours worked per person employed","2015Y","Index","2019","2019","IDX","Index","0","Units","2015_100","2015=100",99.224806,,
"GRC","Greece","T_HRSAV","Average hours worked per person employed","2015Y","Index","2020","2020","IDX","Index","0","Units","2015_100","2015=100",89.302326,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1983","1983","IDX","Index","0","Units","2015_100","2015=100",102.289595,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1984","1984","IDX","Index","0","Units","2015_100","2015=100",98.166903,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1985","1985","IDX","Index","0","Units","2015_100","2015=100",101.103082,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1986","1986","IDX","Index","0","Units","2015_100","2015=100",100.563818,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1987","1987","IDX","Index","0","Units","2015_100","2015=100",98.083765,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1988","1988","IDX","Index","0","Units","2015_100","2015=100",98.806819,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1989","1989","IDX","Index","0","Units","2015_100","2015=100",100.667144,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1990","1990","IDX","Index","0","Units","2015_100","2015=100",100.20787,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1991","1991","IDX","Index","0","Units","2015_100","2015=100",99.050613,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1992","1992","IDX","Index","0","Units","2015_100","2015=100",101.040443,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1993","1993","IDX","Index","0","Units","2015_100","2015=100",102.318021,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1994","1994","IDX","Index","0","Units","2015_100","2015=100",102.091144,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1995","1995","IDX","Index","0","Units","2015_100","2015=100",101.870348,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1996","1996","IDX","Index","0","Units","2015_100","2015=100",100.794047,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1997","1997","IDX","Index","0","Units","2015_100","2015=100",99.803891,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1998","1998","IDX","Index","0","Units","2015_100","2015=100",103.664574,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","1999","1999","IDX","Index","0","Units","2015_100","2015=100",103.095805,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2000","2000","IDX","Index","0","Units","2015_100","2015=100",103.166613,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2001","2001","IDX","Index","0","Units","2015_100","2015=100",102.693209,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2002","2002","IDX","Index","0","Units","2015_100","2015=100",104.400321,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2003","2003","IDX","Index","0","Units","2015_100","2015=100",105.539868,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2004","2004","IDX","Index","0","Units","2015_100","2015=100",107.328471,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2005","2005","IDX","Index","0","Units","2015_100","2015=100",110.79885,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2006","2006","IDX","Index","0","Units","2015_100","2015=100",111.919127,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2007","2007","IDX","Index","0","Units","2015_100","2015=100",112.352131,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2008","2008","IDX","Index","0","Units","2015_100","2015=100",113.259819,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2009","2009","IDX","Index","0","Units","2015_100","2015=100",110.97611,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2010","2010","IDX","Index","0","Units","2015_100","2015=100",105.720229,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2011","2011","IDX","Index","0","Units","2015_100","2015=100",102.345085,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2012","2012","IDX","Index","0","Units","2015_100","2015=100",100.831953,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2013","2013","IDX","Index","0","Units","2015_100","2015=100",101.330047,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2014","2014","IDX","Index","0","Units","2015_100","2015=100",103.099396,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2016","2016","IDX","Index","0","Units","2015_100","2015=100",104.260213,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2017","2017","IDX","Index","0","Units","2015_100","2015=100",104.145608,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2018","2018","IDX","Index","0","Units","2015_100","2015=100",110.147195,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2019","2019","IDX","Index","0","Units","2015_100","2015=100",108.682774,,
"GRC","Greece","T_HRSPOP","Labour utilisation (=hours worked per head of population)","2015Y","Index","2020","2020","IDX","Index","0","Units","2015_100","2015=100",96.711938,,
"HUN","Hungary","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1991","1991","IDX","Index","0","Units","2015_100","2015=100",59.842497,,
"HUN","Hungary","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1992","1992","IDX","Index","0","Units","2015_100","2015=100",58.13243,,
"HUN","Hungary","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1993","1993","IDX","Index","0","Units","2015_100","2015=100",57.965964,,
"HUN","Hungary","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1994","1994","IDX","Index","0","Units","2015_100","2015=100",59.866227,,
"HUN","Hungary","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1995","1995","IDX","Index","0","Units","2015_100","2015=100",60.35816,,
"HUN","Hungary","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1996","1996","IDX","Index","0","Units","2015_100","2015=100",60.511754,,
"HUN","Hungary","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1997","1997","IDX","Index","0","Units","2015_100","2015=100",62.539581,,
"HUN","Hungary","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1998","1998","IDX","Index","0","Units","2015_100","2015=100",65.129992,,
"HUN","Hungary","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","1999","1999","IDX","Index","0","Units","2015_100","2015=100",67.320575,,
"HUN","Hungary","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2000","2000","IDX","Index","0","Units","2015_100","2015=100",70.51894,,
"HUN","Hungary","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2001","2001","IDX","Index","0","Units","2015_100","2015=100",73.560485,,
"HUN","Hungary","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2002","2002","IDX","Index","0","Units","2015_100","2015=100",77.267903,,
"HUN","Hungary","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2003","2003","IDX","Index","0","Units","2015_100","2015=100",80.65462,,
"HUN","Hungary","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2004","2004","IDX","Index","0","Units","2015_100","2015=100",84.875452,,
"HUN","Hungary","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2005","2005","IDX","Index","0","Units","2015_100","2015=100",88.697314,,
"HUN","Hungary","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2006","2006","IDX","Index","0","Units","2015_100","2015=100",92.342561,,
"HUN","Hungary","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2007","2007","IDX","Index","0","Units","2015_100","2015=100",92.741892,,
"HUN","Hungary","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2008","2008","IDX","Index","0","Units","2015_100","2015=100",93.839473,,
"HUN","Hungary","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2009","2009","IDX","Index","0","Units","2015_100","2015=100",87.786198,,
"HUN","Hungary","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2010","2010","IDX","Index","0","Units","2015_100","2015=100",88.937812,,
"HUN","Hungary","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2011","2011","IDX","Index","0","Units","2015_100","2015=100",90.849259,,
"HUN","Hungary","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2012","2012","IDX","Index","0","Units","2015_100","2015=100",90.17108,,
"HUN","Hungary","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2013","2013","IDX","Index","0","Units","2015_100","2015=100",92.053035,,
"HUN","Hungary","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2014","2014","IDX","Index","0","Units","2015_100","2015=100",96.199895,,
"HUN","Hungary","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"HUN","Hungary","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2016","2016","IDX","Index","0","Units","2015_100","2015=100",102.493985,,
"HUN","Hungary","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2017","2017","IDX","Index","0","Units","2015_100","2015=100",107.153501,,
"HUN","Hungary","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2018","2018","IDX","Index","0","Units","2015_100","2015=100",113.039617,,
"HUN","Hungary","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2019","2019","IDX","Index","0","Units","2015_100","2015=100",118.241012,,
"HUN","Hungary","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2020","2020","IDX","Index","0","Units","2015_100","2015=100",112.955101,,
"HUN","Hungary","T_GDPPOP_V","GDP per capita, constant prices","2015Y","Index","2021","2021","IDX","Index","0","Units","2015_100","2015=100",121.501199,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1991","1991","IDX","Index","0","Units","2015_100","2015=100",47.685012,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1992","1992","IDX","Index","0","Units","2015_100","2015=100",51.612553,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1993","1993","IDX","Index","0","Units","2015_100","2015=100",54.748112,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1994","1994","IDX","Index","0","Units","2015_100","2015=100",53.733802,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1995","1995","IDX","Index","0","Units","2015_100","2015=100",62.093753,"B","Break"
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1996","1996","IDX","Index","0","Units","2015_100","2015=100",62.330239,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1997","1997","IDX","Index","0","Units","2015_100","2015=100",63.373268,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1998","1998","IDX","Index","0","Units","2015_100","2015=100",65.564682,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","1999","1999","IDX","Index","0","Units","2015_100","2015=100",66.017949,,
"HUN","Hungary","T_GDPHRS_V","GDP per hour worked, constant prices","2015Y","Index","2000","2000","IDX","Index","0","Units","2015_100","2015=100",69.260047,,
